nom_site,id_site,id_flux,longitude,latitude,pred_wd_wp,pred_wd_ho,pred_jul_aug,pred_pont_jul_aug,pred_wp_17_9,pred_we_09_11,prop_ww_year,prop_hd_year,prop_nh_we,prop_summer_year,prop_fall_year,prop_winter_year,prop_spring_year,prop_ph_01,heure_ph_01,prop_ph_02,heure_ph_02,prop_ph_03,heure_ph_03,prop_ph_04,heure_ph_04,prop_ph_05,heure_ph_05,prop_ph_06,heure_ph_06,prop_ph_07,heure_ph_07,prop_ph_08,heure_ph_08,prop_ph_09,heure_ph_09,prop_ph_10,heure_ph_10,prop_ph_11,heure_ph_11,prop_ph_12,heure_ph_12,cluster,scaled_pred_wd_wp,scaled_pred_wd_ho,scaled_pred_jul_aug,scaled_pred_pont_jul_aug,scaled_pred_wp_17_9,scaled_pred_we_09_11,scaled_prop_ww_year,scaled_prop_hd_year,scaled_prop_nh_we,scaled_prop_summer_year,scaled_prop_fall_year,scaled_prop_winter_year,scaled_prop_spring_year,scaled_prop_ph_01,scaled_heure_ph_01,scaled_prop_ph_02,scaled_heure_ph_02,scaled_prop_ph_03,scaled_heure_ph_03,scaled_prop_ph_04,scaled_heure_ph_04,scaled_prop_ph_05,scaled_heure_ph_05,scaled_prop_ph_06,scaled_heure_ph_06,scaled_prop_ph_07,scaled_heure_ph_07,scaled_prop_ph_08,scaled_heure_ph_08,scaled_prop_ph_09,scaled_heure_ph_09,scaled_prop_ph_10,scaled_heure_ph_10,scaled_prop_ph_11,scaled_heure_ph_11,scaled_prop_ph_12,scaled_heure_ph_12
Nice - Rue Chauvain,300022098,353636282,7.27115,43.69823,0.4450612833453496,0.0,0.2213290074501321,0.2202073945382485,0.3686754144392246,0.2103957890474744,0.4450612833453496,0.0236121124729632,0.1523939670007085,0.2213290074501321,0.2691300168228791,0.2282023552030762,0.2813386205239125,0.1168060130285119,16.0,0.1234886123313656,11.0,0.1273591705605175,15.0,0.1165869735727158,13.5,0.1173834433973061,17.0,0.11289082418715,17.0,0.1143835854675034,17.0,0.1137408692436516,17.0,0.1227720382920491,17.0,0.1177652271857949,17.0,0.0897873249156892,15.0,0.0,0.0,4,0.48534804982185825,0.0,-0.29178917518292113,-0.16899239740979727,0.39110718886592505,-0.7375322711134236,0.48534804982185825,-0.7559934414370866,0.7772799707763862,-0.29178917518292113,0.44675289583904165,0.015212041752424759,-0.10831612801778785,-0.8657249221269588,0.9596355847246094,-0.7720721528610742,-0.13377671679948466,-0.6968356581815225,0.6167394334445929,-0.7084775972808188,0.26059736461977856,-0.6122407766244609,1.0957813522074473,-0.5703516778899099,1.086060874095257,-0.44428122261351966,1.0851935879935948,-0.3686184361285883,1.0704564301023864,-0.43932844172281366,1.0457638335675932,-0.597718798952361,0.9306361226959786,-0.8799459839496226,0.8110341427250772,-1.523327752161978,-2.1480254676885364
Nice - Rue du Congrès,300022099,353635734,7.26355,43.69641,0.4674672823286308,0.0,0.1876068267047628,0.2513088115311395,0.393358527634146,0.245976281236764,0.4674672823286308,0.0219489017576979,0.1298311096992799,0.1876068267047628,0.2272857725962397,0.3627707339472946,0.2223366667517028,0.1336234393644779,9.0,0.1434814885492145,10.0,0.1328555812207009,10.0,0.1254194921184828,10.0,0.1133394526251335,11.0,0.1268921897050222,11.0,0.1021053109031236,12.0,0.1000863931381313,18.0,0.1089677989701506,15.0,0.1160648942286948,17.0,0.1161305147757441,15.0,0.1234700934716651,12.0,4,0.6630154448360983,0.0,-0.540466674861607,0.15392513522447854,0.541103098030397,-0.30810980753119294,0.6630154448360983,-0.8403554571600366,0.5205825221260084,-0.540466674861607,0.0633368497120149,0.8048167964964699,-0.6508038572805563,-0.739558480316631,-0.5475512023403992,-0.6121261172991976,-0.35095912131783147,-0.6465906375232314,-0.456819033306334,-0.6095732489569127,-0.4688001849581242,-0.6615389982925037,-0.17568197442100686,-0.37915371578050866,-0.125241509841339,-0.6256533743834389,0.11161571582837014,-0.5743637463464084,1.2639021570779538,-0.603191427855312,0.6740249609303723,-0.6145108535809409,0.9306361226959786,-0.654868469584468,0.8110341427250772,-0.6285668558082437,0.2600838822298159
Nice - Rue Paganini,300022100,353636165,7.26401,43.70368,0.3660926365795725,0.0,0.3245779606379368,0.2627985233101375,0.4159425327308539,0.1605918009251874,0.3660926365795725,0.0275173905666779,0.2320944329239113,0.3245779606379368,0.1769172039362063,0.2175835595520868,0.2809212758737699,0.1307911882939354,15.0,0.1327079544849335,17.0,0.1289680960230968,16.0,0.1208405087132082,17.0,0.1144519824085423,16.0,0.1205342020477694,16.5,0.1111851847414047,16.0,0.1259194232732679,18.0,0.1263364689090635,17.5,0.1236869218638309,17.0,0.0444796729415612,0.0,0.0,0.0,4,-0.14083040216969528,0.0,0.4695996483056292,0.27321967988143336,0.6783430138507704,-1.3386187080832452,-0.14083040216969528,-0.5579084189437703,1.6840315397559564,0.4695996483056292,-0.39818701818504093,-0.04709569810385888,-0.11215336283970417,-0.7608063831018292,0.7443231865724653,-0.6983160203324682,1.1693177103105963,-0.6821277882454995,0.8314511267947783,-0.6608475675261852,0.9899949141976813,-0.647976717129008,0.8838707977693716,-0.4659762675974547,0.9851190087672075,-0.4915273416731072,0.8904780135605499,-0.1851122834600957,1.2639021570779538,-0.3970169292123397,1.1386985517268984,-0.5392376525909208,0.9306361226959786,-1.2670567986319934,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
St Laurent du Var - Promenade Maïcon,300022101,353635584,7.198,43.6626,0.4178624488169004,0.0,0.2094702322716237,0.251610950136228,0.403928284952414,0.26943924937395,0.4178624488169004,0.0277656991701996,0.0719244302152344,0.2094702322716237,0.2533246367358771,0.267646845671631,0.2695582853208682,0.1558069840620455,16.0,0.1634246359912671,16.0,0.1542451506996533,11.0,0.1381082164494246,15.5,0.130500021494104,16.0,0.1267500605658701,16.0,0.1127697225932442,17.0,0.1166828489169925,17.0,0.1380310778304228,16.0,0.1405570321357558,16.0,0.1352861010085827,16.0,0.1433681945919176,15.0,3,0.26967607368284624,0.0,-0.379239348791521,0.15706215798106346,0.6053340702777568,-0.024934253724359482,0.26967607368284624,-0.5453136141351085,-0.1382213113064041,-0.379239348791521,0.3019292420129523,0.24665985670772814,-0.21662927505231588,-0.5731347454763673,0.9596355847246094,-0.45257791946988607,0.9521353057922495,-0.4510595124333076,-0.24210733995614864,-0.46748806628668377,0.6773959643785801,-0.4523432865036449,0.8838707977693716,-0.3810945837428197,0.8841771434391578,-0.4681208737494495,1.0851935879935948,-0.32428875874892427,1.0704564301023864,-0.25819627456998456,0.8598943972489828,-0.3726327461263262,0.7477730782092178,-0.4912021953633511,1.00467942239426,-0.48436964745203404,0.862111219709404
Nice - Promenade des Anglais (Bosquets),300022107,353299161,7.231938093,43.68114046,0.4272727428043265,0.0,0.2159223121829709,0.2731300886986382,0.4098824423207645,0.2640682894798555,0.4272727428043265,0.0276012827237206,0.1276237824992573,0.2159223121829709,0.2506838174869344,0.2631232306596254,0.2702706396704691,0.11764059210435,8.0,0.1232994971634614,8.0,0.1208212900086005,8.0,0.1131385244823246,8.0,0.108173818084792,11.0,0.1012449856069545,8.0,0.0937749941575733,8.0,0.0868637983058353,9.0,0.1076964039107684,10.0,0.1128737266020293,11.0,0.1193377569247311,8.0,0.123245714581372,10.0,1,0.3442945908179981,0.0,-0.33165977165218596,0.3804895063419743,0.6415166717478916,-0.08975659562039656,0.3442945908179981,-0.5536532085807591,0.4954697780700279,-0.33165977165218596,0.2777315896552804,0.22011671220793144,-0.2100796022222022,-0.8594638052173722,-0.7628636004925433,-0.7735851028259166,-0.7853239303545251,-0.7566011967669429,-0.8862424200067047,-0.74709247346206,-0.8855987847169258,-0.7245106050474425,-0.17568197442100686,-0.7293833523895279,-0.7308927018096371,-0.7487071035652774,-0.6672465819038096,-0.7736014801585049,-0.47710938570215383,-0.6182835011037074,-0.25532222066267957,-0.6460260111811992,-0.1665421442245862,-0.6274656343661044,-0.5444828149592007,-0.6301928807941856,-0.1412676760899095
St Laurent du Var - Promenade Alain Gerbault,300022108,353635630,7.17996,43.65669,0.403746675363781,0.0,0.2089071072974063,0.2872572875800764,0.3674231717971118,0.324432930634998,0.403746675363781,0.0292567987270744,0.0724215764229102,0.2089071072974063,0.2510241370858874,0.2719036954522996,0.2681650601644066,0.1340679495472287,8.0,0.1331548080855658,8.0,0.1280231093343305,10.0,0.1222280688262215,10.5,0.1172227956900554,11.0,0.1101753800465229,9.0,0.104152535510254,8.0,0.1035043401512073,8.0,0.1149246629550153,11.0,0.1243853406859079,11.0,0.1304391875027379,8.0,0.1381412207432806,11.0,1,0.15774566165800277,0.0,-0.38339200165974446,0.5271683604556139,0.383497481285081,0.638786809012483,0.15774566165800277,-0.4696814870047283,-0.13256528284282348,-0.38339200165974446,0.28084991566311435,0.27163770706465296,-0.229439148338861,-0.7362237091699788,-0.7628636004925433,-0.6947411238984135,-0.7853239303545251,-0.6907663122995388,-0.456819033306334,-0.6453100141062044,-0.3646005350184238,-0.6141991505992492,-0.17568197442100686,-0.607432874380859,-0.5290089711535377,-0.5954121926762986,-0.6672465819038096,-0.5228622047948369,-0.6705551126777214,-0.532480576081205,-0.06945278434406918,-0.5323402464299845,-0.1665421442245862,-0.5326144635827237,-0.5444828149592007,-0.5222483893766706,0.05940810306995319
Saint Benoit - site vallée Mouton,300022166,353299555,0.35737,46.55992,0.5422011362970772,0.0,0.200374860891466,0.1563870213387898,0.476504267041158,0.2821177341725286,0.5422011362970772,0.0152287237158085,0.0525731210662717,0.200374860891466,0.2764013354419258,0.2470567562818485,0.2761670473847595,0.2624703325841006,8.0,0.2399282402494101,10.0,0.2423694005407516,9.0,0.214487165632516,10.0,0.2208686224865159,8.0,0.2216223645120296,8.0,0.1914356299043814,8.0,0.1927945730740702,16.0,0.2159250454905479,10.0,0.2183758045459115,11.0,0.2141374576264639,10.5,0.2298307996643384,9.0,4,1.2556142914153594,0.0,-0.44631135195007376,-0.8316219313014046,1.046368405409575,0.12808291500200172,1.2556142914153594,-1.1812189210780557,-0.3583810020858569,-0.44631135195007376,0.5133795080905258,0.12584371375872438,-0.15586565459459856,0.2270670740982803,-0.7628636004925433,0.15946249302266072,-0.35095912131783147,0.35452162542414384,-0.6715307266565194,0.3877844310735133,-0.4688001849581242,0.6492940748401407,-0.8114136377352339,0.9144498509750076,-0.7308927018096371,0.6939157630061705,-0.6672465819038096,0.8225608293931025,0.8770107031268188,0.6664427326839798,-0.25532222066267957,0.39588560316744226,-0.1665421442245862,0.18250768738644074,-0.0603696157862443,0.14220603448370625,-0.3419434552497722
Bron_J.Mermoz_L.Terray_ID660-661_,300022185,353299679,4.893845916,45.72948689,0.4816603198781417,0.0,0.1917288651942117,0.2064828791610391,0.4751905379336517,0.1997250162819306,0.4816603198781417,0.027022086824067,0.2045734134163108,0.1917288651942117,0.2913632901751714,0.2602741812642802,0.2566336633663366,0.1304771369060216,15.0,0.1252067246702082,16.0,0.1339082021417672,16.0,0.1222696892134238,17.0,0.1210858449331428,17.0,0.1213129153346782,17.0,0.1211791184378068,17.0,0.1109753120379274,17.0,0.1210261605116424,14.0,0.1262513622267293,17.0,0.1212450610746015,17.0,0.1275752021975159,16.0,3,0.7755585191548325,0.0,-0.5100695237142507,-0.3114902984932963,1.0383850529726228,-0.8663182784830842,0.7755585191548325,-0.5830314065112907,1.3709251189919949,-0.5100695237142507,0.6504749111065619,0.20339938998068519,-0.3354634554044249,-0.7631624360059494,0.7443231865724653,-0.758326994122859,0.9521353057922495,-0.6369681833082546,0.8314511267947783,-0.6448439593504853,0.9899949141976813,-0.567106694500994,1.0957813522074473,-0.45534241953924753,1.086060874095257,-0.34389900434785275,1.0851935879935948,-0.41028978410412964,1.0704564301023864,-0.46005285397390994,0.488155524611762,-0.5139118936060644,0.9306361226959786,-0.611169533572247,1.1983247020634424,-0.5988180262747606,1.0627869988692666
Pont de la Cèpe,300022398,353300799,-0.86407,45.91135,0.2697219411112717,0.0,0.4275938508987518,0.2669897441676997,0.14329104877613,0.3367065317387304,0.2697219411112717,0.0505035901884246,0.0058264336093222,0.4275938508987518,0.1704496168859332,0.092043756927377,0.3099127752879379,0.3440765875463473,11.0,0.4082857603600861,14.0,0.3854969300898755,15.0,0.234568836276147,15.0,0.1841798484870743,15.0,0.2095362562893791,13.5,0.1926285094239196,15.0,0.1857660679775402,15.0,0.2408304586025039,13.5,0.3023965805347766,14.0,0.3234410518898223,11.5,0.4646059293193019,11.0,1,-0.9049976429314048,0.0,1.229269795698193,0.316735983281972,-0.9785228319553311,0.7869174193185676,-0.9049976429314048,0.6080064685101291,-0.890217694697292,1.229269795698193,-0.45744909115658167,-0.7837236190697174,0.15440616069462756,0.8392874348340945,-0.11692640603611104,1.5063481339536595,0.5177704967555559,1.6629110678399892,0.6167394334445929,0.6126539898490807,0.5731963144388798,0.20204000942557118,0.6719602433312959,0.7494060015694081,0.3794678167989094,0.7115367344322839,0.6957624391275049,0.71665548741748,0.6835649761512513,0.9620820119099301,0.3952208064524568,1.225653358035254,0.3820469892356962,1.116402991587191,0.13327566388293827,1.843570304527345,0.05940810306995319
André CARRETE,300022399,353410888,0.11809,49.48921,0.5061067378714845,0.0,0.1892360509068211,0.226351475169507,0.4234168802159703,0.2159958586773651,0.5061067378714845,0.0213337032284911,0.1716060566843535,0.1892360509068211,0.304241079169123,0.242889343551687,0.2636335263723688,0.1207917829719682,13.0,0.1257264190897742,13.0,0.1253845212639033,14.0,0.1224498417441576,17.0,0.1293615465793852,16.0,0.116812639118338,17.0,0.1191573798918402,17.0,0.1160244950430507,17.0,0.118315820312483,15.5,0.1195060627374724,11.0,0.1240867241168369,12.0,0.1214703829678434,14.0,3,0.9694053280182697,0.0,-0.5284522857554251,-0.10520008343884428,0.7237636031252178,-0.6699447941356999,0.9694053280182697,-0.8715597943599693,0.9958557628025875,-0.5284522857554251,0.768473241108079,0.10139065177325585,-0.2711038953472552,-0.8358231760693599,0.31369839026817714,-0.7541693601132512,0.300588092237209,-0.7148867647736834,0.4020277400944075,-0.6428266560684369,0.9899949141976813,-0.466221851483446,0.8838707977693716,-0.5167966855817511,1.086060874095257,-0.3737637111904522,1.0851935879935948,-0.3342088187336863,1.0704564301023864,-0.4922259008266017,0.7669596790896775,-0.5805267510295837,-0.1665421442245862,-0.5868902242855799,0.23009830371752954,-0.6430583226285721,0.6614354405495413
bd strasbourg prefecture,300022400,353411778,0.11292,49.49294,0.4779264369959442,0.0,0.2099435923733159,0.2309592539136227,0.3627097151775263,0.2104381948986265,0.4779264369959442,0.0237284975059437,0.1530150425114453,0.2099435923733159,0.2869271828819169,0.2380017248613118,0.2651274998834553,0.1326074639050745,17.0,0.130313766776452,17.0,0.1250608465238595,17.0,0.1275581739722533,17.0,0.1334127467135397,17.0,0.1312518796504744,17.0,0.1214511408642997,17.0,0.1126552631671812,17.0,0.1241262284135149,17.0,0.1258111250076542,17.0,0.1270655506256723,17.0,0.1288132415835679,17.0,3,0.7459508571414901,0.0,-0.3757486490818759,-0.05735877307942834,0.35485444888560674,-0.7370204731041338,0.7459508571414901,-0.7500901148819478,0.7843459419384371,-0.3757486490818759,0.6098271529737462,0.07271164862771234,-0.25736770110634916,-0.7471804556485763,1.1749479828767535,-0.7174698843483276,1.1693177103105963,-0.7178456128302667,1.0461628201449635,-0.5856248208926763,0.9899949141976813,-0.4168357441734491,1.0957813522074473,-0.3196192488076052,1.086060874095257,-0.33988074489584275,1.0851935879935948,-0.3849763217956517,1.0704564301023864,-0.4232535511098625,1.0457638335675932,-0.5182595641028187,0.9306361226959786,-0.5614389835704092,1.1983247020634424,-0.5898462242809495,1.2634627780291294
carrefour Dresser,300022401,353300825,0.13977,49.49427,0.3778819173247707,0.0,0.3555497700251671,0.2062891546660157,0.4384903927122406,0.2142811886206678,0.3778819173247707,0.0313575747056611,0.1317240068428055,0.3555497700251671,0.0318638086146547,0.1919349706384333,0.4206514507217449,0.0047043010752688,0.0,0.0699415480819307,0.0,0.1591916020705234,15.0,0.1616843437767646,15.0,0.1581257932617513,17.0,0.1353620703194264,16.5,0.1292364619622329,17.0,0.1267811308113518,17.0,0.02675909911095,0.0,0.0,0.0,0.0,0.0,0.122647027221626,12.0,4,-0.04734781294643269,0.0,0.6979950826667036,-0.31350168710488535,0.8153632807398425,-0.6906392194983506,-0.04734781294643269,-0.3631251171417208,0.5421179979218794,0.6979950826667036,-1.7273016990539336,-0.19759351897149963,1.1725821487234867,-1.7067260263053994,-2.4853627857096963,-1.2004567709295844,-2.5227831665013,-0.40584190285493116,0.6167394334445929,-0.20348844973003247,0.5731963144388798,-0.11557164258108292,1.0957813522074473,-0.26349186046240575,0.9851190087672075,-0.22487757956116855,1.0851935879935948,-0.17212809546415864,1.0704564301023864,-1.5790483896821847,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-0.634531437796776,0.2600838822298159
eugene mopin,300022402,353300839,0.16063,49.5221,0.4432219268813456,0.0,0.2295089110636629,0.2285931270172773,0.4498353241901391,0.30803738317757,0.4432219268813456,0.0296091332955684,0.0515887850467289,0.2295089110636629,0.2564817639112815,0.1941696805961044,0.3198396444289511,0.0,0.0,0.1725471856786598,8.0,0.1566780541784566,11.0,0.1733217281757075,10.0,0.1660495583525059,15.0,0.1492120546581595,9.5,0.1550101832728219,15.0,0.1482545197477011,14.0,0.1599056369065717,9.5,0.1592276606889622,11.0,0.1669200763644128,8.0,0.1708229342952168,8.0,3,0.4707629526920207,0.0,-0.23146810657869638,-0.08192562350434959,0.8843048805290518,0.4409082540028513,0.4707629526920207,-0.45181023705773155,-0.3695797851768312,-0.23146810657869638,0.33085778979977365,-0.18448094657880607,0.24567779416947258,-1.7420182830404174,-2.4853627857096963,-0.3795961413197242,-0.7853239303545251,-0.42881931003401674,-0.24210733995614864,-0.07317591042335268,-0.4688001849581242,-0.018977077979824276,0.6719602433312959,-0.07436110907728459,-0.428067105825488,0.1558465416261211,0.6957624391275049,0.15143240103492994,0.4901192491756838,0.0014653038020528556,-0.3482569388219848,-0.1882463803229673,-0.1665421442245862,-0.22091994858900546,-0.5444828149592007,-0.28541112385036593,-0.5426192344096349
francois premier,300022403,353300853,0.098160803,49.49327562,0.3961848545925712,0.0,0.2606392168154333,0.26110251878038,0.3425633198880773,0.2287295730100158,0.3961848545925712,0.030449179383818,0.1215603584607274,0.2606392168154333,0.2063921681543334,0.195249064209617,0.3377195508206161,0.0036208031599736,0.0,0.1444894704250258,15.0,0.1495729976845294,15.0,0.1532372941920757,16.0,0.1456282583216847,16.0,0.1366724353351267,17.0,0.1337910323558005,16.0,0.1125490212040815,16.0,0.0541334664425415,0.0,0.1471266564093992,16.0,0.1383268478687468,15.0,0.1481890430440971,15.0,3,0.0977845325430769,0.0,-0.0019038723722142646,0.2556105272755882,0.23242755508318755,-0.5162610578290602,0.0977845325430769,-0.409201095200675,0.4264862508517156,-0.0019038723722142646,-0.12810986781186776,-0.17814746436421877,0.4100728556498572,-1.7148545635708996,-2.4853627857096963,-0.6040621097398297,0.7349529012739027,-0.4937696444225655,0.6167394334445929,-0.2980764123937245,0.7815956143182805,-0.26792269442300315,0.8838707977693716,-0.2455979543072133,1.086060874095257,-0.15759840052526214,0.8904780135605499,-0.38657717308333034,0.8770107031268188,-1.2541014317337924,-2.1140165838487834,-0.3077528123277071,0.7477730782092178,-0.46522190411027214,0.8110341427250772,-0.4494340078896687,0.862111219709404
jean jaures,300022404,353410829,0.17296,49.50058,0.4224377848586294,0.0,0.3028677449280039,0.2315887601544813,0.4643146990022437,0.2780646914922533,0.4224377848586294,0.0305328116807163,0.0793693938570263,0.3028677449280039,0.0854273383616343,0.2267978865002218,0.3849070302101399,0.2103629817890559,8.0,0.1937187929709667,8.0,0.1737629333903938,8.0,0.1822442474413191,9.0,0.16177303808317,11.0,0.1567905862222284,10.0,0.1366902683592518,16.0,0.1425999445826535,16.0,0.1098285958923036,11.0,0.0,0.0,0.0,0.0,0.0701290873324228,0.0,4,0.3059560019491696,0.0,0.309501990298372,-0.05082278141955005,0.9722940645482557,0.07916657164428798,0.3059560019491696,-0.40495906556418654,-0.05352001897399189,0.309501990298372,-1.2365026137374473,0.006971062883452063,0.8439335485090411,-0.16384880747830008,-0.7628636004925433,-0.21022007876729218,-0.7853239303545251,-0.2726391841262582,-0.8862424200067047,0.026736243601587214,-0.677199484837525,-0.07110994773222863,-0.17568197442100686,0.029128781889575506,-0.32712524049743835,-0.11477148134556844,0.8904780135605499,0.06622940148430233,0.8770107031268188,-0.5929733527532749,-0.06945278434406918,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.015117518592923,-2.1480254676885364
joliot curie,300022405,353410718,0.10419,49.52617,0.506765331823418,0.0,0.2147333893043325,0.1823058737952355,0.4013870159892121,0.2749459004568406,0.506765331823418,0.0204033816896733,0.1063957682135128,0.2147333893043325,0.2704180252650487,0.2053419762969326,0.3095066091336861,0.4591397849462366,10.0,0.1586357802086618,9.0,0.1455006084123866,13.0,0.1412336051659825,10.0,0.1403819706784538,13.0,0.1329242907191056,13.5,0.1270060293703044,12.0,0.1314405451654655,15.0,0.1309662361436248,12.5,0.1404943964728205,16.0,0.1457296201270283,10.0,0.153915919509694,12.0,3,0.9746276201329602,0.0,-0.34042724641910715,-0.5625135531892311,0.5898911257206111,0.041525750862492744,0.9746276201329602,-0.918747922457513,0.2539588278270655,-0.34042724641910715,0.4585548321244746,-0.11892544320495407,0.1506717054666849,1.7025059742973472,-0.33223880418825513,-0.4908894904994446,-0.5681415258361783,-0.5309970817008036,0.18731604674422211,-0.43249073991048353,-0.4688001849581242,-0.3318775018745946,0.24813913445514454,-0.2967813629083101,0.3794678167989094,-0.25782507201661736,0.11161571582837014,-0.10192015454338507,0.6835649761512513,-0.3420593566534429,0.2093513701338464,-0.3732513199587717,0.7477730782092178,-0.4019722525624982,-0.15719225562083558,-0.4079325804946979,0.2600838822298159
le ponant plage,300022406,353300889,0.08998,49.49966,0.3464795570839,0.0,0.2902335491504411,0.283936982296573,0.3904111452749585,0.218784956605593,0.3464795570839,0.0377298900016262,0.1486364513018322,0.2902335491504411,0.1874144136287678,0.1710313260849582,0.3513207111358328,0.0045166866478936,0.0,0.1336913582529449,16.0,0.1321336000521419,16.0,0.126559107174983,16.0,0.1232294876643754,16.0,0.1128860901941839,17.0,0.1070888067826291,17.0,0.109796449482668,17.0,0.1199649288014941,17.0,0.1327682008007905,17.0,0.0128237930830052,0.0,0.125704213518859,15.0,3,-0.2963514635070392,0.0,0.21633363205550346,0.4926945359997524,0.5231922578081588,-0.636283053394737,-0.2963514635070392,-0.03990608166066778,0.73453074445813,0.21633363205550346,-0.30200177909005665,-0.3202495046119044,0.5351274022031288,-1.7081335332723597,-2.4853627857096963,-0.6904486413552697,0.9521353057922495,-0.6531905735491058,0.8314511267947783,-0.5968121226802765,0.7815956143182805,-0.5409746431450462,0.8838707977693716,-0.5704163237136766,1.086060874095257,-0.5520381961054888,1.0851935879935948,-0.42805285610056915,1.0704564301023864,-0.47265018678945564,1.0457638335675932,-0.4495532579139669,0.9306361226959786,-1.5375261985587532,-2.0936450523126613,-0.6123766740420996,0.862111219709404
mendes france,300022407,353410991,0.14327,49.51028,0.4945900581020013,0.0,0.2036281471917366,0.2117177097203728,0.4928992847073565,0.2493408662900188,0.4945900581020013,0.0250225952227243,0.109353421217828,0.2036281471917366,0.2543576500968367,0.2474112330535829,0.2946029696578437,0.1625798128561214,8.0,0.1534275334299245,8.0,0.1486238882965046,8.0,0.1502593920411318,8.0,0.1385587134369466,11.0,0.1386338559128289,8.0,0.1296185904717005,10.0,0.1233189974676324,17.0,0.1408929015929367,8.0,0.1390890364445499,8.0,0.142402771702174,8.0,0.1432171719251465,9.0,4,0.8780843163827668,0.0,-0.4223206406435011,-0.25713848010621354,1.145998689530907,-0.2675024883627538,0.8780843163827668,-0.6844503911066808,0.28760802261024415,-0.4223206406435011,0.31139467521113096,0.12792367152458117,0.013641640865522464,-0.5223241343359674,-0.7628636004925433,-0.5325562529707312,-0.7853239303545251,-0.5024458558188027,-0.8862424200067047,-0.3314222208497529,-0.8855987847169258,-0.3541038977081828,-0.17568197442100686,-0.21881345126589177,-0.7308927018096371,-0.21923285565054396,-0.2778154330377197,-0.22429543555939882,1.0704564301023864,-0.2242250446763858,-0.6270610932999003,-0.387130297172617,-0.7151312776848686,-0.43039700970518835,-0.5444828149592007,-0.485464075850769,-0.3419434552497722
montivilliers,300022408,353410667,0.20646,49.55419,0.4047410008779631,0.0,0.2306116476441322,0.3065989847715736,0.302819956616052,0.3369026373190561,0.4047410008779631,0.0342990927714369,0.0420384691651794,0.2306116476441322,0.2269827333918642,0.2277436347673397,0.3146619841966637,0.244579906580672,11.0,0.2340459614311205,15.0,0.1995687733297407,11.0,0.183241311608116,12.5,0.1923830584685049,11.0,0.1660405629024561,13.0,0.1823773288402352,16.0,0.1625727162198794,13.0,0.1764012001343741,14.5,0.1811866458257147,13.0,0.1952538417380502,13.0,0.2540173896553337,12.0,3,0.16563012260226812,0.0,-0.2233361954871224,0.7279879287558365,-0.009087437785210865,0.789284225853387,0.16563012260226812,-0.21392430269486565,-0.47823365325069955,-0.2233361954871224,0.06056012149740513,0.012520415082505017,0.19807230040647295,0.0928508541945053,-0.11692640603611104,0.11240337222366997,0.7349529012739027,-0.03673705798967723,-0.24210733995614864,0.03790112043067997,0.05219806474037777,0.3020411436608021,-0.17568197442100686,0.15544336803201303,0.27852595147085973,0.560108398887584,0.8904780135605499,0.3671786334178068,0.2966735222001162,0.19727560420427684,0.5810902427710671,0.02861495643156927,0.1991839447489354,0.021165141211524113,0.42374358338671214,0.31748098837405564,0.2600838822298159
raoul duval,300022409,353300925,0.1265,49.49018,0.4647706930144695,0.0,0.2367296679820787,0.2186292327296275,0.3856998457200617,0.1812966417910447,0.4647706930144695,0.0192762266464904,0.1947527985074627,0.2367296679820787,0.1410359117388165,0.3402071032252322,0.2820273170538726,0.1094618968529599,17.0,0.1042533464445276,17.0,0.1024326914367976,17.0,0.1013830218153944,16.0,0.1028042776372547,17.0,0.0995870818561784,17.0,0.1006439307215505,16.0,0.0997876169412035,17.0,0.1015458574555954,17.0,0.0,0.0,0.0,0.0,0.0960031624589864,16.0,3,0.6416329570823606,0.0,-0.1782200740799146,-0.18537802117266391,0.4945623335963169,-1.0887311088506835,0.6416329570823606,-0.9759199155203586,1.259196061027357,-0.1782200740799146,-0.7269649287081155,0.6724205361811559,-0.10198397471093998,-0.9208214028607243,1.1749479828767535,-0.9259571911144328,1.1693177103105963,-0.9246991741998055,1.0461628201449635,-0.8787276717883499,0.7815956143182805,-0.7899679243518589,1.0957813522074473,-0.7520231312109078,1.086060874095257,-0.6472405824798246,0.8904780135605499,-0.5788656987353219,1.0704564301023864,-0.6912934573200195,1.0457638335675932,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-0.8276137271757669,1.0627869988692666
